grad_clip,lr_schedule,n_epochs,n_h_layers,n_neurones,patience,valid_loss_Net_D_W,valid_loss_Net_D_W_es,valid_loss_Net_D_gc,valid_loss_Net_D_gc_es
1.0,0.0001,100,4,30,5,0.3840995728969574,0.3840995728969574,0.3177498877048492,0.3177498877048492
1.0,2e-05,100,4,30,5,1.318230390548706,1.318230390548706,0.775187075138092,0.775187075138092
1.0,5e-05,100,4,30,5,0.4987197518348694,0.4987197518348694,0.3948034644126892,0.3948034644126892
1.0,1e-06,100,4,30,5,5.044432163238525,5.044432163238525,0.9936716556549072,0.9936716556549072
1.0,1e-08,100,4,30,5,5.150219440460205,5.150219440460205,0.999371349811554,0.999371349811554
2.0,0.1,100,4,30,5,0.0588592365384101,0.4980566203594208,0.0435088239610195,0.0591342523694038
2.0,0.01,100,4,30,5,0.0245698038488626,0.0272771511226892,0.0215501673519611,0.0313124619424343
2.0,0.001,100,4,30,5,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
2.0,0.0001,100,4,30,5,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
2.0,2e-05,100,4,30,5,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
2.0,5e-05,100,4,30,5,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
2.0,1e-06,100,4,30,5,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
2.0,1e-08,100,4,30,5,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
4.0,0.1,100,4,30,5,0.0588592365384101,0.4980566203594208,0.0397759191691875,0.054731011390686
4.0,0.01,100,4,30,5,0.0245698038488626,0.0272771511226892,0.0214657690376043,0.0370983444154262
4.0,0.001,100,4,30,5,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
4.0,0.0001,100,4,30,5,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
4.0,2e-05,100,4,30,5,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
4.0,5e-05,100,4,30,5,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
4.0,1e-06,100,4,30,5,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
4.0,1e-08,100,4,30,5,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
0.5,0.1,100,4,30,10,0.0588592365384101,0.4980566203594208,0.0401012450456619,0.0444386936724185
0.5,0.01,100,4,30,10,0.0245698038488626,0.0272771511226892,0.0142420846968889,0.0305792335420846
0.5,0.001,100,4,30,10,0.1141981557011604,0.1141981557011604,0.0840122997760772,0.0840122997760772
0.5,0.0001,100,4,30,10,0.3840995728969574,0.3840995728969574,0.306774765253067,0.306774765253067
0.5,2e-05,100,4,30,10,1.318230390548706,1.318230390548706,0.7491359710693359,0.7491359710693359
0.5,5e-05,100,4,30,10,0.4987197518348694,0.4987197518348694,0.3724720478057861,0.3724720478057861
0.5,1e-06,100,4,30,10,5.044432163238525,5.044432163238525,0.9932221174240112,0.9932221174240112
0.5,1e-08,100,4,30,10,5.150219440460205,5.150219440460205,0.999364972114563,0.999364972114563
1.0,0.1,100,4,30,10,0.0588592365384101,0.4980566203594208,0.0333443842828273,0.0630872026085853
1.0,0.01,100,4,30,10,0.0245698038488626,0.0272771511226892,0.0163485221564769,0.0323148742318153
1.0,0.001,100,4,30,10,0.1141981557011604,0.1141981557011604,0.0835998430848121,0.0835998430848121
1.0,0.0001,100,4,30,10,0.3840995728969574,0.3840995728969574,0.3177498877048492,0.3177498877048492
1.0,2e-05,100,4,30,10,1.318230390548706,1.318230390548706,0.775187075138092,0.775187075138092
1.0,5e-05,100,4,30,10,0.4987197518348694,0.4987197518348694,0.3948034644126892,0.3948034644126892
1.0,1e-06,100,4,30,10,5.044432163238525,5.044432163238525,0.9936716556549072,0.9936716556549072
1.0,1e-08,100,4,30,10,5.150219440460205,5.150219440460205,0.999371349811554,0.999371349811554
2.0,0.1,100,4,30,10,0.0588592365384101,0.4980566203594208,0.0435088239610195,0.0509395748376846
2.0,0.01,100,4,30,10,0.0245698038488626,0.0272771511226892,0.0215501673519611,0.0231323707848787
2.0,0.001,100,4,30,10,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
2.0,0.0001,100,4,30,10,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
2.0,2e-05,100,4,30,10,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
2.0,5e-05,100,4,30,10,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
2.0,1e-06,100,4,30,10,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
2.0,1e-08,100,4,30,10,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
4.0,0.1,100,4,30,10,0.0588592365384101,0.4980566203594208,0.0397759191691875,0.054731011390686
4.0,0.01,100,4,30,10,0.0245698038488626,0.0272771511226892,0.0214657690376043,0.027701212093234
4.0,0.001,100,4,30,10,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
4.0,0.0001,100,4,30,10,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
4.0,2e-05,100,4,30,10,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
4.0,5e-05,100,4,30,10,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
4.0,1e-06,100,4,30,10,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
4.0,1e-08,100,4,30,10,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
0.5,0.1,100,4,30,15,0.0588592365384101,0.4980566203594208,0.0401012450456619,0.0444386936724185
0.5,0.01,100,4,30,15,0.0245698038488626,0.0272771511226892,0.0142420846968889,0.0191720910370349
0.5,0.001,100,4,30,15,0.1141981557011604,0.1141981557011604,0.0840122997760772,0.0840122997760772
0.5,0.0001,100,4,30,15,0.3840995728969574,0.3840995728969574,0.306774765253067,0.306774765253067
0.5,2e-05,100,4,30,15,1.318230390548706,1.318230390548706,0.7491359710693359,0.7491359710693359
0.5,5e-05,100,4,30,15,0.4987197518348694,0.4987197518348694,0.3724720478057861,0.3724720478057861
0.5,1e-06,100,4,30,15,5.044432163238525,5.044432163238525,0.9932221174240112,0.9932221174240112
0.5,1e-08,100,4,30,15,5.150219440460205,5.150219440460205,0.999364972114563,0.999364972114563
1.0,0.1,100,4,30,15,0.0588592365384101,0.4980566203594208,0.0333443842828273,0.0630872026085853
1.0,0.01,100,4,30,15,0.0245698038488626,0.0272771511226892,0.0163485221564769,0.0323148742318153
1.0,0.001,100,4,30,15,0.1141981557011604,0.1141981557011604,0.0835998430848121,0.0835998430848121
1.0,0.0001,100,4,30,15,0.3840995728969574,0.3840995728969574,0.3177498877048492,0.3177498877048492
1.0,2e-05,100,4,30,15,1.318230390548706,1.318230390548706,0.775187075138092,0.775187075138092
1.0,5e-05,100,4,30,15,0.4987197518348694,0.4987197518348694,0.3948034644126892,0.3948034644126892
1.0,1e-06,100,4,30,15,5.044432163238525,5.044432163238525,0.9936716556549072,0.9936716556549072
1.0,1e-08,100,4,30,15,5.150219440460205,5.150219440460205,0.999371349811554,0.999371349811554
2.0,0.1,100,4,30,15,0.0588592365384101,0.4980566203594208,0.0435088239610195,0.0509395748376846
2.0,0.01,100,4,30,15,0.0245698038488626,0.0272771511226892,0.0215501673519611,0.0231323707848787
2.0,0.001,100,4,30,15,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
2.0,0.0001,100,4,30,15,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
2.0,2e-05,100,4,30,15,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
2.0,5e-05,100,4,30,15,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
2.0,1e-06,100,4,30,15,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
2.0,1e-08,100,4,30,15,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
4.0,0.1,100,4,30,15,0.0588592365384101,0.4980566203594208,0.0397759191691875,0.0410956889390945
4.0,0.01,100,4,30,15,0.0245698038488626,0.0272771511226892,0.0214657690376043,0.0268703214824199
4.0,0.001,100,4,30,15,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
4.0,0.0001,100,4,30,15,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
4.0,2e-05,100,4,30,15,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
4.0,5e-05,100,4,30,15,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
4.0,1e-06,100,4,30,15,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
4.0,1e-08,100,4,30,15,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
0.5,0.1,100,4,30,20,0.0588592365384101,0.4980566203594208,0.0401012450456619,0.0444386936724185
0.5,0.01,100,4,30,20,0.0245698038488626,0.0272771511226892,0.0142420846968889,0.0142420846968889
0.5,0.001,100,4,30,20,0.1141981557011604,0.1141981557011604,0.0840122997760772,0.0840122997760772
0.5,0.0001,100,4,30,20,0.3840995728969574,0.3840995728969574,0.306774765253067,0.306774765253067
0.5,2e-05,100,4,30,20,1.318230390548706,1.318230390548706,0.7491359710693359,0.7491359710693359
0.5,5e-05,100,4,30,20,0.4987197518348694,0.4987197518348694,0.3724720478057861,0.3724720478057861
0.5,1e-06,100,4,30,20,5.044432163238525,5.044432163238525,0.9932221174240112,0.9932221174240112
0.5,1e-08,100,4,30,20,5.150219440460205,5.150219440460205,0.999364972114563,0.999364972114563
1.0,0.1,100,4,30,20,0.0588592365384101,0.4980566203594208,0.0333443842828273,0.0630872026085853
1.0,0.01,100,4,30,20,0.0245698038488626,0.0272771511226892,0.0163485221564769,0.0222774092108011
1.0,0.001,100,4,30,20,0.1141981557011604,0.1141981557011604,0.0835998430848121,0.0835998430848121
1.0,0.0001,100,4,30,20,0.3840995728969574,0.3840995728969574,0.3177498877048492,0.3177498877048492
1.0,2e-05,100,4,30,20,1.318230390548706,1.318230390548706,0.775187075138092,0.775187075138092
1.0,5e-05,100,4,30,20,0.4987197518348694,0.4987197518348694,0.3948034644126892,0.3948034644126892
1.0,1e-06,100,4,30,20,5.044432163238525,5.044432163238525,0.9936716556549072,0.9936716556549072
1.0,1e-08,100,4,30,20,5.150219440460205,5.150219440460205,0.999371349811554,0.999371349811554
2.0,0.1,100,4,30,20,0.0588592365384101,0.4980566203594208,0.0435088239610195,0.0509395748376846
2.0,0.01,100,4,30,20,0.0245698038488626,0.0272771511226892,0.0215501673519611,0.0231323707848787
2.0,0.001,100,4,30,20,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
2.0,0.0001,100,4,30,20,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
2.0,2e-05,100,4,30,20,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
2.0,5e-05,100,4,30,20,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
2.0,1e-06,100,4,30,20,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
2.0,1e-08,100,4,30,20,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
4.0,0.1,100,4,30,20,0.0588592365384101,0.4980566203594208,0.0397759191691875,0.0397759191691875
4.0,0.01,100,4,30,20,0.0245698038488626,0.0272771511226892,0.0214657690376043,0.0214657690376043
4.0,0.001,100,4,30,20,0.1141981557011604,0.1141981557011604,0.0831106975674629,0.0831106975674629
4.0,0.0001,100,4,30,20,0.3840995728969574,0.3840995728969574,0.3227061927318573,0.3227061927318573
4.0,2e-05,100,4,30,20,1.318230390548706,1.318230390548706,0.781129777431488,0.781129777431488
4.0,5e-05,100,4,30,20,0.4987197518348694,0.4987197518348694,0.4024555087089538,0.4024555087089538
4.0,1e-06,100,4,30,20,5.044432163238525,5.044432163238525,0.9938492178916932,0.9938492178916932
4.0,1e-08,100,4,30,20,5.150219440460205,5.150219440460205,0.999374270439148,0.999374270439148
0.5,0.1,30,4,50,5,0.2451882660388946,0.2451882660388946,0.0572011061012744,0.0986554101109504
0.5,0.01,30,4,50,5,0.0589334703981876,0.0589334703981876,0.0268293861299753,0.0434980690479278
0.5,0.001,30,4,50,5,0.2869854569435119,0.2869854569435119,0.1542834639549255,0.1542834639549255
0.5,0.0001,30,4,50,5,0.6373257637023926,0.6373257637023926,0.3995272219181061,0.3995272219181061
0.5,2e-05,30,4,50,5,4.476538181304932,4.476538181304932,0.9042295813560486,0.9042295813560486
0.5,5e-05,30,4,50,5,0.8260100483894348,0.8260100483894348,0.7245670557022095,0.7245670557022095
0.5,1e-06,30,4,50,5,7.439723491668701,7.439723491668701,1.012759566307068,1.012759566307068
0.5,1e-08,30,4,50,5,7.51419734954834,7.51419734954834,1.020628571510315,1.020628571510315
1.0,0.1,30,4,50,5,0.2451882660388946,0.2451882660388946,0.0435789413750171,0.044564664363861
1.0,0.01,30,4,50,5,0.0589334703981876,0.0589334703981876,0.0340814776718616,0.0629886612296104
1.0,0.001,30,4,50,5,0.2869854569435119,0.2869854569435119,0.1592809855937957,0.1592809855937957
1.0,0.0001,30,4,50,5,0.6373257637023926,0.6373257637023926,0.4268893599510193,0.4268893599510193
1.0,2e-05,30,4,50,5,4.476538181304932,4.476538181304932,0.9100192189216614,0.9100192189216614
1.0,5e-05,30,4,50,5,0.8260100483894348,0.8260100483894348,0.7487660646438599,0.7487660646438599
1.0,1e-06,30,4,50,5,7.439723491668701,7.439723491668701,1.012976884841919,1.012976884841919
1.0,1e-08,30,4,50,5,7.51419734954834,7.51419734954834,1.0206289291381836,1.0206289291381836
2.0,0.1,30,4,50,5,0.2451882660388946,0.2451882660388946,0.0918558463454246,0.0918558463454246
2.0,0.01,30,4,50,5,0.0589334703981876,0.0589334703981876,0.0271267779171466,0.0465551763772964
2.0,0.001,30,4,50,5,0.2869854569435119,0.2869854569435119,0.1807849258184433,0.1807849258184433
2.0,0.0001,30,4,50,5,0.6373257637023926,0.6373257637023926,0.4634065628051758,0.4634065628051758
2.0,2e-05,30,4,50,5,4.476538181304932,4.476538181304932,0.9161465167999268,0.9161465167999268
2.0,5e-05,30,4,50,5,0.8260100483894348,0.8260100483894348,0.7696453332901001,0.7696453332901001
2.0,1e-06,30,4,50,5,7.439723491668701,7.439723491668701,1.0133336782455444,1.0133336782455444
2.0,1e-08,30,4,50,5,7.51419734954834,7.51419734954834,1.0206323862075806,1.0206323862075806
4.0,0.1,30,4,50,5,0.2451882660388946,0.2451882660388946,0.073679506778717,0.073679506778717
4.0,0.01,30,4,50,5,0.0589334703981876,0.0589334703981876,0.0335946045815944,0.0409073419868946
4.0,0.001,30,4,50,5,0.2869854569435119,0.2869854569435119,0.1807849258184433,0.1807849258184433
4.0,0.0001,30,4,50,5,0.6373257637023926,0.6373257637023926,0.4634152948856354,0.4634152948856354
4.0,2e-05,30,4,50,5,4.476538181304932,4.476538181304932,0.9161465167999268,0.9161465167999268
4.0,5e-05,30,4,50,5,0.8260100483894348,0.8260100483894348,0.7696453332901001,0.7696453332901001
4.0,1e-06,30,4,50,5,7.439723491668701,7.439723491668701,1.0133336782455444,1.0133336782455444
4.0,1e-08,30,4,50,5,7.51419734954834,7.51419734954834,1.0206323862075806,1.0206323862075806
0.5,0.1,30,4,50,10,0.2451882660388946,0.2451882660388946,0.0572011061012744,0.0572011061012744
0.5,0.01,30,4,50,10,0.0589334703981876,0.0589334703981876,0.0268293861299753,0.0268293861299753
0.5,0.001,30,4,50,10,0.2869854569435119,0.2869854569435119,0.1542834639549255,0.1542834639549255
0.5,0.0001,30,4,50,10,0.6373257637023926,0.6373257637023926,0.3995272219181061,0.3995272219181061
0.5,2e-05,30,4,50,10,4.476538181304932,4.476538181304932,0.9042295813560486,0.9042295813560486
0.5,5e-05,30,4,50,10,0.8260100483894348,0.8260100483894348,0.7245670557022095,0.7245670557022095
0.5,1e-06,30,4,50,10,7.439723491668701,7.439723491668701,1.012759566307068,1.012759566307068
0.5,1e-08,30,4,50,10,7.51419734954834,7.51419734954834,1.020628571510315,1.020628571510315
1.0,0.1,30,4,50,10,0.2451882660388946,0.2451882660388946,0.0435789413750171,0.0435789413750171
1.0,0.01,30,4,50,10,0.0589334703981876,0.0589334703981876,0.0340814776718616,0.0340814776718616
1.0,0.001,30,4,50,10,0.2869854569435119,0.2869854569435119,0.1592809855937957,0.1592809855937957
1.0,0.0001,30,4,50,10,0.6373257637023926,0.6373257637023926,0.4268893599510193,0.4268893599510193
1.0,2e-05,30,4,50,10,4.476538181304932,4.476538181304932,0.9100192189216614,0.9100192189216614
1.0,5e-05,30,4,50,10,0.8260100483894348,0.8260100483894348,0.7487660646438599,0.7487660646438599
1.0,1e-06,30,4,50,10,7.439723491668701,7.439723491668701,1.012976884841919,1.012976884841919
1.0,1e-08,30,4,50,10,7.51419734954834,7.51419734954834,1.0206289291381836,1.0206289291381836
2.0,0.1,30,4,50,10,0.2451882660388946,0.2451882660388946,0.0918558463454246,0.0918558463454246
2.0,0.01,30,4,50,10,0.0589334703981876,0.0589334703981876,0.0271267779171466,0.0271267779171466
2.0,0.001,30,4,50,10,0.2869854569435119,0.2869854569435119,0.1807849258184433,0.1807849258184433
2.0,0.0001,30,4,50,10,0.6373257637023926,0.6373257637023926,0.4634065628051758,0.4634065628051758
2.0,2e-05,30,4,50,10,4.476538181304932,4.476538181304932,0.9161465167999268,0.9161465167999268
2.0,5e-05,30,4,50,10,0.8260100483894348,0.8260100483894348,0.7696453332901001,0.7696453332901001
2.0,1e-06,30,4,50,10,7.439723491668701,7.439723491668701,1.0133336782455444,1.0133336782455444
2.0,1e-08,30,4,50,10,7.51419734954834,7.51419734954834,1.0206323862075806,1.0206323862075806
4.0,0.1,30,4,50,10,0.2451882660388946,0.2451882660388946,0.073679506778717,0.073679506778717
4.0,0.01,30,4,50,10,0.0589334703981876,0.0589334703981876,0.0335946045815944,0.0335946045815944
4.0,0.001,30,4,50,10,0.2869854569435119,0.2869854569435119,0.1807849258184433,0.1807849258184433
4.0,0.0001,30,4,50,10,0.6373257637023926,0.6373257637023926,0.4634152948856354,0.4634152948856354
4.0,2e-05,30,4,50,10,4.476538181304932,4.476538181304932,0.9161465167999268,0.9161465167999268
4.0,5e-05,30,4,50,10,0.8260100483894348,0.8260100483894348,0.7696453332901001,0.7696453332901001
4.0,1e-06,30,4,50,10,7.439723491668701,7.439723491668701,1.0133336782455444,1.0133336782455444
4.0,1e-08,30,4,50,10,7.51419734954834,7.51419734954834,1.0206323862075806,1.0206323862075806
0.5,0.1,30,4,50,15,0.2451882660388946,0.2451882660388946,0.0572011061012744,0.0572011061012744
0.5,0.01,30,4,50,15,0.0589334703981876,0.0589334703981876,0.0268293861299753,0.0268293861299753
0.5,0.001,30,4,50,15,0.2869854569435119,0.2869854569435119,0.1542834639549255,0.1542834639549255
0.5,0.0001,30,4,50,15,0.6373257637023926,0.6373257637023926,0.3995272219181061,0.3995272219181061
0.5,2e-05,30,4,50,15,4.476538181304932,4.476538181304932,0.9042295813560486,0.9042295813560486
0.5,5e-05,30,4,50,15,0.8260100483894348,0.8260100483894348,0.7245670557022095,0.7245670557022095
0.5,1e-06,30,4,50,15,7.439723491668701,7.439723491668701,1.012759566307068,1.012759566307068
0.5,1e-08,30,4,50,15,7.51419734954834,7.51419734954834,1.020628571510315,1.020628571510315
1.0,0.1,30,4,50,15,0.2451882660388946,0.2451882660388946,0.0435789413750171,0.0435789413750171
1.0,0.01,30,4,50,15,0.0589334703981876,0.0589334703981876,0.0340814776718616,0.0340814776718616
1.0,0.001,30,4,50,15,0.2869854569435119,0.2869854569435119,0.1592809855937957,0.1592809855937957
1.0,0.0001,30,4,50,15,0.6373257637023926,0.6373257637023926,0.4268893599510193,0.4268893599510193
1.0,2e-05,30,4,50,15,4.476538181304932,4.476538181304932,0.9100192189216614,0.9100192189216614
1.0,5e-05,30,4,50,15,0.8260100483894348,0.8260100483894348,0.7487660646438599,0.7487660646438599
1.0,1e-06,30,4,50,15,7.439723491668701,7.439723491668701,1.012976884841919,1.012976884841919
1.0,1e-08,30,4,50,15,7.51419734954834,7.51419734954834,1.0206289291381836,1.0206289291381836
2.0,0.1,30,4,50,15,0.2451882660388946,0.2451882660388946,0.0918558463454246,0.0918558463454246
2.0,0.01,30,4,50,15,0.0589334703981876,0.0589334703981876,0.0271267779171466,0.0271267779171466
2.0,0.001,30,4,50,15,0.2869854569435119,0.2869854569435119,0.1807849258184433,0.1807849258184433
2.0,0.0001,30,4,50,15,0.6373257637023926,0.6373257637023926,0.4634065628051758,0.4634065628051758
2.0,2e-05,30,4,50,15,4.476538181304932,4.476538181304932,0.9161465167999268,0.9161465167999268
2.0,5e-05,30,4,50,15,0.8260100483894348,0.8260100483894348,0.7696453332901001,0.7696453332901001
